symbol,date,bs_asset_accruals,fy_period
6865.HK,20230828,32875605714.79,FY2023H1
6865.HK,20230424,30720934276.579998,FY2023Q1
6866.HK,20260428,-23495000.0,FY2025H2
6866.HK,20251028,-23776000.0,FY2025Q3
6866.HK,20250829,-10284000.0,FY2025H1
6866.HK,20250425,-5032000.0,FY2025Q1
6866.HK,20250424,-10515000.0,FY2024H2
6866.HK,20241025,-35675000.0,FY2024Q3
6866.HK,20240905,-24755000.0,FY2024H1
6866.HK,20240426,-42441000.0,FY2024Q1
6866.HK,20240423,-17478000.0,FY2023H2
6866.HK,20231027,-33615000.0,FY2023Q3
6866.HK,20230907,-116010000.0,FY2023H1
6868.HK,20260409,2401971000.0,FY2025H2
6868.HK,20250908,2409087000.0,FY2025H1
6868.HK,20250410,2630309000.0,FY2024H2
6868.HK,20240909,2610320000.0,FY2024H1
6868.HK,20240408,2726717000.0,FY2023H2
6868.HK,20230907,2737066000.0,FY2023H1
6869.HK,20260327,29538773629.0,FY2025H2
6869.HK,20251030,30159523366.0,FY2025Q3
6869.HK,20250829,28167005336.0,FY2025H1
6869.HK,20250429,27804559788.0,FY2025Q1
6869.HK,20250328,27352346978.0,FY2024H2
6869.HK,20241030,26643429350.0,FY2024Q3
6869.HK,20240823,25162554182.0,FY2024H1
6869.HK,20240429,24168200289.0,FY2024Q1
6869.HK,20240328,24211087922.0,FY2023H2
6869.HK,20231030,24573335640.0,FY2023Q3
6869.HK,20230825,24869768581.0,FY2023H1
6869.HK,20230428,23786131581.0,FY2023Q1
6877.HK,20260414,39828000.0,FY2025H2
6877.HK,20250929,48738000.0,FY2025H1
6877.HK,20250402,74134000.0,FY2024H2
6877.HK,20240912,38053000.0,FY2024H1
6877.HK,20240327,29001000.0,FY2023H2
6877.HK,20230824,54796000.0,FY2023H1
6878.HK,20240909,4635449000.0,FY2024H1
6878.HK,20240730,4440389000.0,FY2023H2
6878.HK,20230904,6325151000.0,FY2023H1
6880.HK,20241119,47791000.0,FY2024H1
6880.HK,20241118,51126000.0,FY2023H1
6881.HK,20260416,716585812000.0,FY2025H2
6881.HK,20250919,660452901000.0,FY2025H1
6881.HK,20250416,579587329000.0,FY2024H2
6881.HK,20240919,637142356000.0,FY2024H1
6881.HK,20240417,542630698000.0,FY2023H2
6881.HK,20230914,570621084000.0,FY2023H1
6882.HK,20260428,580019000.0,FY2025H2
6882.HK,20250926,632623000.0,FY2025H1
6882.HK,20250425,593484000.0,FY2024H2
6882.HK,20240926,570883000.0,FY2024H1
6882.HK,20240425,638301000.0,FY2023H2
6882.HK,20230927,657076000.0,FY2023H1
6885.HK,20260429,8811682000.0,FY2025H2
6885.HK,20250929,10088926000.0,FY2025H1
6885.HK,20250428,10695515000.0,FY2024H2
6885.HK,20240922,10719220000.0,FY2024H1
6885.HK,20240428,11606440000.0,FY2023H2
6885.HK,20230926,10983660000.0,FY2023H1
6886.HK,20260428,833598215000.0,FY2025H2
6886.HK,20250926,715610995000.0,FY2025H1
6886.HK,20250428,644712832000.0,FY2024H2
6886.HK,20240927,657789017000.0,FY2024H1
6886.HK,20240426,701448889000.0,FY2023H2
6886.HK,20230927,687897085000.0,FY2023H1
6887.HK,20260430,10505943000.0,FY2025H2
6887.HK,20250929,11026543000.0,FY2025H1
6888.HK,20260430,755705000.0,FY2025H2
6888.HK,20250924,837484000.0,FY2025H1
6888.HK,20250430,704034000.0,FY2024H2
6888.HK,20240923,909507000.0,FY2024H1
6888.HK,20240429,983407000.0,FY2023H2
6888.HK,20230922,877958000.0,FY2023H1
6889.HK,20250530,305978000000.0,FY2025H2
6889.HK,20241206,307286000000.0,FY2025H1
6889.HK,20240531,309392000000.0,FY2024H2
6889.HK,20231207,303262000000.0,FY2024H1
6889.HK,20230531,259322000000.0,FY2023H2
6889.HK,20221205,238066000000.0,FY2023H1
6890.HK,20260421,1451113000.0,FY2025H2
6890.HK,20250925,1520172000.0,FY2025H1
6890.HK,20250415,1436125000.0,FY2024H2
6890.HK,20240919,1616651000.0,FY2024H1
6890.HK,20240425,1588554000.0,FY2023H2
6890.HK,20230913,1484176000.0,FY2023H1
6893.HK,20250724,542373000.0,FY2025H2
6893.HK,20241223,594329000.0,FY2025H1
6893.HK,20240725,576622000.0,FY2024H2
6893.HK,20231228,579722000.0,FY2024H1
6893.HK,20230728,607502000.0,FY2023H2
6893.HK,20221222,623127000.0,FY2023H1
6896.HK,20260427,1320757000.0,FY2025H2
6896.HK,20250929,1079434000.0,FY2025H1
6896.HK,20250425,1120538000.0,FY2024H2
6896.HK,20240925,1083265000.0,FY2024H1
6896.HK,20240429,1266837000.0,FY2023H2
6896.HK,20230922,1060220000.0,FY2023H1
6898.HK,20260428,233272000.0,FY2025H2
6898.HK,20250911,240171000.0,FY2025H1
6898.HK,20250422,252400000.0,FY2024H2
6898.HK,20240912,279281000.0,FY2024H1
6898.HK,20240422,303538000.0,FY2023H2
6898.HK,20230911,341051000.0,FY2023H1
6899.HK,20250922,53742000.0,FY2025H1
6899.HK,20250910,86839000.0,FY2024H2
6899.HK,20230928,554268000.0,FY2023H1
6908.HK,20260430,543459000.0,FY2025H2
6908.HK,20250916,535554999.99999994,FY2025H1
6908.HK,20250430,620835000.0,FY2024H2
6908.HK,20240927,675389000.0,FY2024H1
6908.HK,20240429,715599000.0,FY2023H2
6908.HK,20230927,732450000.0,FY2023H1
6909.HK,20260417,4684322000.0,FY2025H2
6909.HK,20250912,4466833000.0,FY2025H1
6909.HK,20250417,4040099000.0,FY2024H2
6909.HK,20240913,3298263000.0,FY2024H1
6909.HK,20240408,3468208000.0,FY2023H2
6909.HK,20231219,3479252000.0,FY2023H1
6911.HK,20250828,1228266000.0,FY2025H1
6911.HK,20250701,1276309000.0,FY2024H2
6911.HK,20240925,1518413000.0,FY2024H1
6911.HK,20240429,1365663000.0,FY2023H2
6911.HK,20231214,1356349000.0,FY2023H1
6913.HK,20260429,2431554000.0,FY2025H2
6913.HK,20250926,2222780000.0,FY2025H1
6913.HK,20250430,2248407000.0,FY2024H2
6913.HK,20240927,2040538000.0,FY2024H1
6913.HK,20240424,2041213000.0,FY2023H2
6913.HK,20230926,1965383000.0,FY2023H1
6918.HK,20260430,523188999.99999994,FY2025H2
6918.HK,20250901,526549999.99999994,FY2025H1
6918.HK,20250429,581586000.0,FY2024H2
6918.HK,20240903,580922000.0,FY2024H1
6918.HK,20240626,591463000.0,FY2023H2
6918.HK,20230904,741246000.0,FY2023H1
6919.HK,20260430,1585279000.0,FY2025H2
6919.HK,20250929,1631938000.0,FY2025H1
6919.HK,20250430,2045614000.0,FY2024H2
6919.HK,20240920,1889105000.0,FY2024H1
6919.HK,20240426,1697128000.0,FY2023H2
6919.HK,20230921,1575998000.0,FY2023H1
6922.HK,20260428,102424000.0,FY2025H2
6922.HK,20250922,96118000.0,FY2025H1
6922.HK,20250429,103789000.0,FY2024H2
6922.HK,20240926,115082000.0,FY2024H1
6922.HK,20240425,109419000.0,FY2023H2
6922.HK,20230927,97664000.0,FY2023H1
6928.HK,20260430,6377139.0,FY2025H2
6928.HK,20250930,6620837.0,FY2025H1
6928.HK,20250430,6281759.0,FY2024H2
6928.HK,20240920,5868293.0,FY2024H1
6928.HK,20240429,6320449.0,FY2023H2
6928.HK,20230915,5811924.0,FY2023H1
6929.HK,20260413,222714000.0,FY2025H2
6929.HK,20250908,197517000.0,FY2025H1
6929.HK,20250416,361147000.0,FY2024H2
6929.HK,20240911,155771000.0,FY2024H1
6929.HK,20240418,338933000.0,FY2023H2
6929.HK,20230911,132417000.0,FY2023H1
6933.HK,20260428,89924000.0,FY2025H2
6933.HK,20250905,107650000.0,FY2025H1
6933.HK,20250411,70834000.0,FY2024H2
6933.HK,20240906,69403000.0,FY2024H1
6933.HK,20240426,58840000.0,FY2023H2
6933.HK,20230907,137648000.0,FY2023H1
6936.HK,20260409,186446991000.0,FY2025H2
6936.HK,20250904,187137978000.0,FY2025H1
6936.HK,20250407,170649881000.0,FY2024Q4
6936.HK,20241118,192148696000.0,FY2024Q3
6938.HK,20260417,433063000.0,FY2025H2
6938.HK,20251231,642046000.0,FY2025H1
6939.HK,20260428,187987000.0,FY2025H2
6939.HK,20250922,181404000.0,FY2025H1
6939.HK,20250428,236076000.0,FY2024H2
6939.HK,20240923,164510000.0,FY2024H1
6939.HK,20240425,206383000.0,FY2023H2
6939.HK,20230922,115686000.0,FY2023H1
6955.HK,20260429,2995238000.0,FY2025H2
6955.HK,20250929,2774667000.0,FY2025H1
6955.HK,20250429,2652421000.0,FY2024H2
6955.HK,20240925,2376258000.0,FY2024H1
6955.HK,20240429,2121536000.0,FY2023H2
6955.HK,20230921,1893207000.0,FY2023H1
6958.HK,20260428,791428000.0,FY2025H2
6958.HK,20250925,861381000.0,FY2025H1
6958.HK,20250429,875182000.0,FY2024H2
6958.HK,20240919,826998000.0,FY2024H1
6958.HK,20240425,732427000.0,FY2023H2
6958.HK,20230921,787541000.0,FY2023H1
6959.HK,20260427,640826000.0,FY2025H2
6959.HK,20250930,715023000.0,FY2025H1
6959.HK,20250425,255618000.0,FY2024H2
6959.HK,20240926,250881000.0,FY2024H1
6959.HK,20240428,201690000.0,FY2023H2
6959.HK,20231229,217293000.0,FY2023H1
6960.HK,20260427,5306747000.0,FY2025H2
6960.HK,20250919,5080843000.0,FY2025H1
6963.HK,20260427,-15373000000.0,FY2025H2
6963.HK,20250929,-10797000000.0,FY2025H1
6963.HK,20250425,-6706000000.0,FY2024H2
6963.HK,20240925,-9464000000.0,FY2024H1
6963.HK,20240425,-13553000000.0,FY2023H2
6963.HK,20230925,-12255000000.0,FY2023H1
6966.HK,20260427,126542000.0,FY2025H2
6966.HK,20250926,155259000.0,FY2025H1
6966.HK,20250429,160303000.0,FY2024H2
6966.HK,20240927,91574000.0,FY2024H1
6966.HK,20240426,91621000.0,FY2023H2
6966.HK,20230908,89467000.0,FY2023H1
6968.HK,20260430,18647784000.0,FY2025H2
6968.HK,20250930,20320367000.0,FY2025H1
6968.HK,20250428,23048207000.0,FY2024H2
6968.HK,20240920,28052560000.0,FY2024H1
6968.HK,20240422,31038234000.0,FY2023H2
6968.HK,20230915,40436484000.0,FY2023H1
6969.HK,20260416,21214852000.0,FY2025H2
6969.HK,20250908,22120050000.0,FY2025H1
6969.HK,20250411,22483678000.0,FY2024H2
6969.HK,20240904,20006123000.0,FY2024H1
6969.HK,20240415,20176208000.0,FY2023H2
6969.HK,20230907,11476659000.0,FY2023H1
6978.HK,20260407,548480000.0,FY2025H2
6978.HK,20250923,467846000.0,FY2025H1
6978.HK,20250429,517085000.00000006,FY2024H2
6978.HK,20240919,640074000.0,FY2024H1
6978.HK,20240429,794123000.0,FY2023H2
6978.HK,20230921,904050000.0,FY2023H1
6979.HK,20260424,18871689000.0,FY2025H2
6979.HK,20250924,18506595000.0,FY2025H1
6979.HK,20250417,18188236000.0,FY2024H2
6979.HK,20240925,11946795000.0,FY2024H1
6979.HK,20240423,16637119999.999998,FY2023H2
6979.HK,20230922,10114248000.0,FY2023H1
6988.HK,20260428,166066000.0,FY2025H2
6988.HK,20250925,437962000.0,FY2025H1
6988.HK,20250417,609354000.0,FY2024H2
6988.HK,20240927,1161164000.0,FY2024H1
6988.HK,20240429,1541408000.0,FY2023H2
6988.HK,20230927,2064745000.0,FY2023H1
6989.HK,20260428,4158216000.0000005,FY2025H2
6989.HK,20250926,4431636000.0,FY2025H1
6989.HK,20250429,3979472000.0,FY2024H2
6989.HK,20240927,4115100999.9999995,FY2024H1
6989.HK,20240429,2798172000.0,FY2023H2
6989.HK,20230928,2561410000.0,FY2023H1
6990.HK,20260416,2744748000.0,FY2025H2
6990.HK,20250918,2850094000.0,FY2025H1
6990.HK,20250417,2931499000.0,FY2024H2
6990.HK,20240919,1704394000.0,FY2024H1
6990.HK,20240418,1980981000.0,FY2023H2
6990.HK,20230919,1974364000.0,FY2023H1
6993.HK,20260424,5741989000.0,FY2025H2
6993.HK,20250919,5315314000.0,FY2025H1
6993.HK,20250425,5089219000.0,FY2024H2
6993.HK,20240920,5333596000.0,FY2024H1
6993.HK,20240426,7710113000.0,FY2023H2
6993.HK,20230922,4065200000.0,FY2023H1
6996.HK,20260429,520563999.99999994,FY2025H2
6996.HK,20250929,538737000.0,FY2025H1
6996.HK,20250427,592653000.0,FY2024H2
6996.HK,20240927,979754000.0,FY2024H1
6996.HK,20240429,906806000.0,FY2023H2
6996.HK,20230927,844353000.0,FY2023H1
6998.HK,20260415,5148383000.0,FY2025H2
6998.HK,20250916,293377000.0,FY2025H1
6998.HK,20250424,189616000.0,FY2024H2
6998.HK,20240927,202798000.0,FY2024H1
6998.HK,20240425,236409000.0,FY2023H2
6998.HK,20230926,432060000.0,FY2023H1
6999.HK,20250416,21748414000.0,FY2024H2
6999.HK,20240913,28421975000.0,FY2024H1
6999.HK,20240424,32735407000.0,FY2023H2
6999.HK,20230914,48483001000.0,FY2023H1
7618.HK,20260424,12617365000.0,FY2025H2
7618.HK,20251203,9295356000.0,FY2025H1
7801.HK,20240917,1074010105.0,FY2024H1
7801.HK,20240429,1048799365.0000001,FY2023H2
7801.HK,20230922,1025426261.0000001,FY2023H1
7827.HK,20250430,1001610000.0,FY2024H2
7827.HK,20240913,1001522000.0,FY2024H1
7827.HK,20240411,1001984000.0,FY2023H2
7827.HK,20230915,1002418000.0,FY2023H1
8001.HK,20250730,42930000.0,FY2025H2
8001.HK,20241212,258685999.99999997,FY2025H1
8001.HK,20240729,216885000.0,FY2024Q4
8001.HK,20231113,194571000.0,FY2024Q2
8001.HK,20230811,,FY2024Q1
8001.HK,20230629,235854000.0,FY2023Q5
8001.HK,20230214,380894000.0,FY2023Q4
8001.HK,20221111,,FY2023Q3
8001.HK,20220812,371811000.0,FY2023Q2
8001.HK,20220510,,FY2023Q1
80011.HK,20250826,-5383000000.0,FY2025H1
80011.HK,20250311,-6241000000.0,FY2024H2
80011.HK,20240809,-7100000000.0,FY2024H1
80011.HK,20240311,-7899000000.0,FY2023H2
80011.HK,20230808,-6513000000.0,FY2023H1
80016.HK,20251008,799974000000.0,FY2025H2
80016.HK,20250320,796683000000.0,FY2025H1
80016.HK,20241007,801873000000.0,FY2024H2
80016.HK,20240320,808204000000.0,FY2024H1
80016.HK,20231004,790711000000.0,FY2023H2
80016.HK,20230316,783948000000.0,FY2023H1
80020.HK,20260427,27967616000.0,FY2025H2
80020.HK,20250929,24371988000.0,FY2025H1
80020.HK,20250424,25654834000.0,FY2024H2
80020.HK,20240926,24869129000.0,FY2024H1
80020.HK,20240425,23366476000.0,FY2023H2
80020.HK,20230925,28206917000.0,FY2023H1
8003.HK,20250730,158996000.0,FY2025H2
8003.HK,20241127,202040000.0,FY2025H1
8003.HK,20240730,197504000.0,FY2024Q4
8003.HK,20240208,219018000.0,FY2024Q3
8003.HK,20231114,210062000.0,FY2024Q2
8003.HK,20230814,,FY2024Q1
8003.HK,20230629,219039000.0,FY2023Q4
8003.HK,20230214,,FY2023Q3
8003.HK,20221114,264702000.0,FY2023Q2
8003.HK,20220812,,FY2023Q1
8005.HK,20260422,1847349000.0,FY2025H2
8005.HK,20250828,1902232000.0,FY2025H1
8005.HK,20250411,1917101000.0,FY2024H2
8005.HK,20240909,2019264000.0,FY2024H1
8005.HK,20240422,2021609000.0,FY2023Q4
8005.HK,20231115,,FY2023Q3
8005.HK,20230815,2096985000.0000002,FY2023Q2
8005.HK,20230515,,FY2023Q1
8006.HK,20260429,57351000.0,FY2025H2
8006.HK,20250925,68181000.0,FY2025H1
8006.HK,20250430,53897000.0,FY2024H2
8006.HK,20240909,65915000.00000001,FY2024H1
8006.HK,20240430,58816000.0,FY2023Q4
8006.HK,20231114,,FY2023Q3
8006.HK,20230811,75111000.0,FY2023Q2
8006.HK,20230512,,FY2023Q1
8007.HK,20260130,383238000.0,FY2025H2
8007.HK,20250630,328671000.0,FY2025H1
8007.HK,20250128,318425000.0,FY2024H2
8007.HK,20240628,303675000.0,FY2024H1
8007.HK,20240101,289953000.0,FY2023Q4
8007.HK,20230814,,FY2023Q3
8007.HK,20230515,257380999.99999997,FY2023Q2
8007.HK,20230214,,FY2023Q1
8013.HK,20251203,86064000.0,FY2025H2
8013.HK,20250506,88091000.0,FY2025H1
8013.HK,20241204,73549000.0,FY2024H2
8013.HK,20240425,72848000.0,FY2024H1
8013.HK,20231129,76598000.0,FY2023Q4
8013.HK,20230706,,FY2023Q3
8013.HK,20230412,61669000.0,FY2023Q2
8013.HK,20230111,,FY2023Q1
8017.HK,20250729,60414527.0,FY2025H2
8017.HK,20241205,84457093.0,FY2025H1
8017.HK,20240725,47166725.0,FY2024Q4
8017.HK,20231113,100220531.0,FY2024Q2
8017.HK,20230811,,FY2024Q1
8017.HK,20230629,43593038.0,FY2023Q4
8017.HK,20230213,,FY2023Q3
8017.HK,20221111,50597650.0,FY2023Q2
8017.HK,20220811,,FY2023Q1
80175.HK,20260427,225090815000.0,FY2025H2
80175.HK,20251117,218212000000.0,FY2025Q3
80175.HK,20250827,220912139000.0,FY2025H1
80175.HK,20250515,223757000000.0,FY2025Q1
80175.HK,20250427,183681541000.0,FY2024H2
80175.HK,20241114,170974000000.0,FY2024Q3
80175.HK,20240828,150577636000.0,FY2024H1
80175.HK,20240628,150925000000.0,FY2024Q1
80175.HK,20240425,154921836000.0,FY2023H2
80175.HK,20230831,129731848000.0,FY2023H1
8018.HK,20260330,54923000.0,FY2025H2
8018.HK,20250827,50918000.0,FY2025H1
8018.HK,20250331,65168000.00000001,FY2024H2
8018.HK,20240827,53337000.0,FY2024H1
8018.HK,20240327,54624000.0,FY2023Q4
8018.HK,20231110,,FY2023Q3
8018.HK,20230811,57092000.0,FY2023Q2
8018.HK,20230512,,FY2023Q1
8019.HK,20260429,187826000.0,FY2025H2
8019.HK,20250918,196511000.0,FY2025H1
8019.HK,20250429,192329000.0,FY2024H2
8019.HK,20240927,237173000.0,FY2024H1
8019.HK,20240429,209141000.0,FY2023Q4
8019.HK,20231114,,FY2023Q3
8019.HK,20230814,253246000.0,FY2023Q2
8019.HK,20230512,,FY2023Q1
8020.HK,20250721,36843000.0,FY2025H2
8020.HK,20241114,35328000.0,FY2025H1
8020.HK,20240628,40984000.0,FY2024Q4
8020.HK,20231114,12383000.0,FY2024Q2
8020.HK,20230814,,FY2024Q1
8020.HK,20230702,11945000.0,FY2023Q4
8020.HK,20230214,,FY2023Q3
8020.HK,20221114,17001000.0,FY2023Q2
8020.HK,20220812,,FY2023Q1
8021.HK,20250829,553359000.0,FY2025H2
8021.HK,20241231,331524000.0,FY2025H1
8021.HK,20240830,321657000.0,FY2024Q4
8021.HK,20231215,560795000.0,FY2024Q2
8021.HK,20230914,,FY2024Q1
8021.HK,20230730,530764000.0,FY2023Q4
8021.HK,20230317,,FY2023Q3
8021.HK,20221215,537108000.0,FY2023Q2
8021.HK,20220914,,FY2023Q1
8023.HK,20250721,146455343.0,FY2025H2
8023.HK,20241203,159623816.0,FY2025H1
8023.HK,20240628,135020516.0,FY2024Q4
8023.HK,20231110,129383048.0,FY2024Q2
8023.HK,20230814,,FY2024Q1
8023.HK,20230630,139888796.0,FY2023Q4
8023.HK,20230210,,FY2023Q3
8023.HK,20221111,147718557.0,FY2023Q2
8023.HK,20220810,,FY2023Q1
8026.HK,20250729,359730000.0,FY2025H2
8026.HK,20241119,336092000.0,FY2025H1
8026.HK,20240729,349944000.0,FY2024Q4
8026.HK,20231114,191084000.0,FY2024Q2
8026.HK,20230811,,FY2024Q1
8026.HK,20230214,,FY2023Q3
8026.HK,20221114,101999000.0,FY2023Q2
8026.HK,20220812,,FY2023Q1
8027.HK,20260429,15913000.0,FY2025H2
8027.HK,20250918,13337000.0,FY2025H1
8027.HK,20250429,13202348.0,FY2024H2
8027.HK,20240926,12730302.0,FY2024H1
8027.HK,20240430,14142500.0,FY2023Q4
8027.HK,20230809,16277992.000000002,FY2023Q2
8028.HK,20250722,77027000.0,FY2025H2
8028.HK,20241120,41346000.0,FY2025H1
8028.HK,20240719,72198000.0,FY2024Q4
8028.HK,20231113,41872000.0,FY2024Q2
8028.HK,20230814,,FY2024Q1
8028.HK,20230214,,FY2023Q3
8028.HK,20221114,50692000.0,FY2023Q2
8028.HK,20220812,,FY2023Q1
8029.HK,20250731,60374000.0,FY2025H2
8029.HK,20241129,63080000.0,FY2025H1
8029.HK,20240731,95753000.0,FY2024Q4
8029.HK,20231114,125519000.0,FY2024Q2
8029.HK,20221114,234631000.0,FY2023Q2
80291.HK,20260423,47786000000.0,FY2025H2
80291.HK,20250909,45995000000.0,FY2025H1
80291.HK,20250417,48686000000.0,FY2024H2
80291.HK,20240910,48612000000.0,FY2024H1
80291.HK,20240424,49198000000.0,FY2023H2
80291.HK,20230906,47342000000.0,FY2023H1
8030.HK,20260427,118999000.0,FY2025H2
8030.HK,20250909,84472000.0,FY2025H1
8030.HK,20250430,167218000.0,FY2024H2
8030.HK,20240905,155211000.0,FY2024H1
8030.HK,20240430,80678000.0,FY2023Q4
8030.HK,20231113,,FY2023Q3
8030.HK,20230814,70479000.0,FY2023Q2
8030.HK,20230512,,FY2023Q1
8031.HK,20260428,17795000.0,FY2025H2
8031.HK,20250911,56120000.0,FY2025H1
8031.HK,20250416,27259000.0,FY2024H2
8031.HK,20240911,44569000.0,FY2024H1
8031.HK,20240417,28930000.0,FY2023Q4
8031.HK,20231114,,FY2023Q3
8031.HK,20230811,71679000.0,FY2023Q2
8031.HK,20230512,,FY2023Q1
8033.HK,20260424,406267000.0,FY2025H2
8033.HK,20250827,426224000.0,FY2025H1
8033.HK,20250424,417245000.0,FY2024H2
8033.HK,20240826,420581000.0,FY2024H1
8033.HK,20240425,386580000.0,FY2023Q4
8033.HK,20231113,,FY2023Q3
8033.HK,20230811,333082000.0,FY2023Q2
8033.HK,20230515,,FY2023Q1
8035.HK,20260423,66437000.0,FY2025H2
8035.HK,20250828,97703000.0,FY2025H1
8035.HK,20250423,128800000.00000001,FY2024H2
8035.HK,20240827,149500000.0,FY2024H1
8035.HK,20240416,118213000.0,FY2023Q4
8035.HK,20231110,,FY2023Q3
8035.HK,20230814,256732000.00000003,FY2023Q2
8035.HK,20230512,,FY2023Q1
8036.HK,20260327,51277000.0,FY2025H2
8036.HK,20250903,49560000.0,FY2025H1
8036.HK,20250327,59319000.0,FY2024H2
8036.HK,20240830,37138000.0,FY2024H1
8036.HK,20240326,43055000.0,FY2023Q4
8036.HK,20231113,,FY2023Q3
8036.HK,20230814,43836000.0,FY2023Q2
8036.HK,20230518,,FY2023Q1
8037.HK,20260428,581655000.0,FY2025H2
8037.HK,20250926,419911000.0,FY2025H1
8037.HK,20250423,407148000.0,FY2024H2
8037.HK,20240828,492520000.0,FY2024H1
8037.HK,20240401,483094000.0,FY2023Q4
8037.HK,20231113,,FY2023Q3
8037.HK,20230814,553129000.0,FY2023Q2
8037.HK,20230511,,FY2023Q1
80388.HK,20260316,527868000000.0,FY2025H2
80388.HK,20251105,259064000000.0,FY2025Q3
80388.HK,20250901,218608000000.0,FY2025H1
80388.HK,20250430,209448000000.0,FY2025Q1
80388.HK,20250317,339666000000.0,FY2024H2
80388.HK,20241023,230241000000.0,FY2024Q3
80388.HK,20240902,211674000000.0,FY2024H1
80388.HK,20240424,179004000000.0,FY2024Q1
80388.HK,20240318,191095000000.0,FY2023H2
80388.HK,20231020,178760000000.0,FY2023Q3
80388.HK,20230828,184128000000.0,FY2023H1
80388.HK,20230426,182227000000.0,FY2023Q1
8039.HK,20241203,14296000.0,FY2025H1
8039.HK,20240731,16408999.999999998,FY2024Q4
8039.HK,20240523,13907000.0,FY2024Q2
8039.HK,20240418,12925000.0,FY2023Q4
8039.HK,20230213,,FY2023Q3
8039.HK,20221111,12205000.0,FY2023Q2
8039.HK,20220819,13633000.0,FY2023Q1
8040.HK,20250725,123460000.0,FY2025H2
8040.HK,20241217,123484000.0,FY2025H1
8040.HK,20240729,145378000.0,FY2024Q4
8040.HK,20231113,141174000.0,FY2024Q2
8040.HK,20230815,,FY2024Q1
8040.HK,20230630,118057000.0,FY2023Q4
8040.HK,20230213,,FY2023Q3
8040.HK,20221110,117778000.0,FY2023Q2
8040.HK,20220811,,FY2023Q1
8041.HK,20251030,45676000.0,FY2025H2
8041.HK,20250226,59774000.0,FY2025H1
8041.HK,20241030,43789000.0,FY2024Q4
8041.HK,20240305,49528000.0,FY2024Q2
8041.HK,20231113,,FY2024Q1
8041.HK,20230927,51260000.0,FY2023Q4
8041.HK,20230512,,FY2023Q3
8041.HK,20230213,65509000.0,FY2023Q2
8041.HK,20221110,,FY2023Q1
8042.HK,20260408,51722000.0,FY2025H2
8042.HK,20250828,68264000.0,FY2025H1
8042.HK,20250408,59010000.0,FY2024H2
8042.HK,20240830,49086000.0,FY2024H1
8042.HK,20240410,45818000.0,FY2023Q4
8042.HK,20231110,,FY2023Q3
8042.HK,20230811,44487000.0,FY2023Q2
8042.HK,20230512,,FY2023Q1
8043.HK,20260408,24645608.0,FY2025H2
8043.HK,20250901,24894284.0,FY2025H1
8043.HK,20250320,28251539.0,FY2024H2
8043.HK,20240904,26242004.0,FY2024H1
8043.HK,20240319,28050360.0,FY2023Q4
8043.HK,20231114,,FY2023Q3
8043.HK,20230814,31458818.0,FY2023Q2
8043.HK,20230515,,FY2023Q1
8045.HK,20231114,,FY2023Q3
8045.HK,20230814,1010166000.0,FY2023Q2
8047.HK,20250110,1270370000.0,FY2025H1
8047.HK,20240731,1061229000.0,FY2024Q4
8047.HK,20231207,1199671000.0,FY2024Q2
8047.HK,20220814,,FY2023Q1
8048.HK,20260331,56124000.0,FY2025H2
8048.HK,20260302,46964000.0,FY2025H1
8048.HK,20260301,48913000.0,FY2024H2
8048.HK,20240830,91589000.0,FY2024H1
8048.HK,20240402,93931000.0,FY2023Q4
8048.HK,20231114,,FY2023Q3
8048.HK,20230814,95539000.0,FY2023Q2
8048.HK,20230515,,FY2023Q1
8049.HK,20260331,2521819000.0,FY2025H2
8049.HK,20250814,2156983000.0,FY2025H1
8049.HK,20250331,2289006000.0,FY2024H2
8049.HK,20240814,2016348000.0,FY2024H1
8049.HK,20240329,1960433000.0,FY2023Q4
8049.HK,20231114,,FY2023Q3
8049.HK,20230814,2229792000.0,FY2023Q2
8050.HK,20250710,13415000.0,FY2025H2
8050.HK,20241212,13474000.0,FY2025H1
8050.HK,20240711,12979000.0,FY2024Q4
8050.HK,20231114,17747000.0,FY2024Q2
8050.HK,20230811,,FY2024Q1
8050.HK,20230626,31140000.0,FY2023Q4
8050.HK,20230214,,FY2023Q3
8050.HK,20221114,29237000.0,FY2023Q2
8050.HK,20220811,,FY2023Q1
8051.HK,20260326,162145000.0,FY2025H2
8051.HK,20250820,153262000.0,FY2025H1
8051.HK,20250327,132538000.00000001,FY2024H2
8051.HK,20240816,106305000.0,FY2024H1
8051.HK,20240328,58889000.0,FY2023Q4
8051.HK,20231114,,FY2023Q3
8051.HK,20230814,33725000.0,FY2023Q2
8051.HK,20230512,,FY2023Q1
8052.HK,20250829,15374000.0,FY2025H1
8052.HK,20250620,21577000.0,FY2024H2
8052.HK,20240830,32716000.0,FY2024H1
8052.HK,20240430,22103000.0,FY2023Q4
8052.HK,20231113,,FY2023Q3
